指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元)
801180,房地产,2019-03-01,4138.57,4159.72,4081.98,4159.72,31.84,238.75
801180,房地产,2019-02-28,4138.67,4203.11,4112.50,4130.16,37.35,277.62
801180,房地产,2019-02-27,4096.81,4201.40,4096.73,4148.86,45.34,332.29
801180,房地产,2019-02-26,4151.56,4193.51,4096.49,4100.13,47.63,343.41
801180,房地产,2019-02-25,3957.49,4133.42,3953.72,4130.41,45.03,326.85
801180,房地产,2019-02-22,3848.35,3914.74,3830.28,3914.74,27.02,189.12
801180,房地产,2019-02-21,3894.59,3916.95,3843.66,3855.94,28.43,196.01
801180,房地产,2019-02-20,3853.14,3912.74,3839.38,3898.41,28.42,198.11
801180,房地产,2019-02-19,3879.88,3889.88,3826.76,3851.10,32.56,221.45
801180,房地产,2019-02-18,3776.75,3845.94,3776.73,3845.94,23.66,163.29
801180,房地产,2019-02-15,3810.58,3814.26,3743.22,3745.15,19.02,135.35
801180,房地产,2019-02-14,3806.32,3834.10,3795.89,3820.61,19.02,136.71
801180,房地产,2019-02-13,3748.25,3817.34,3742.08,3811.90,21.22,149.11
801180,房地产,2019-02-12,3717.77,3754.22,3705.54,3749.28,17.92,117.18
801180,房地产,2019-02-11,3660.26,3728.71,3647.57,3728.71,14.12,100.74
801180,房地产,2019-02-01,3660.41,3675.05,3613.31,3675.05,12.93,90.73
801180,房地产,2019-01-31,3649.55,3675.48,3613.94,3632.81,16.18,101.97
801180,房地产,2019-01-30,3607.58,3698.36,3603.78,3638.63,15.08,111.60
801180,房地产,2019-01-29,3589.13,3632.82,3544.01,3624.71,17.09,108.28
801180,房地产,2019-01-28,3626.09,3651.15,3589.63,3597.70,13.23,83.79
801180,房地产,2019-01-25,3595.51,3643.10,3595.51,3608.47,15.72,107.45
801180,房地产,2019-01-24,3589.11,3590.88,3551.24,3583.00,14.12,86.21
801180,房地产,2019-01-23,3582.44,3594.07,3570.79,3581.28,13.09,80.61
801180,房地产,2019-01-22,3599.55,3644.75,3580.75,3588.63,15.05,103.15
801180,房地产,2019-01-21,3614.17,3631.66,3586.85,3603.36,13.19,86.56
801180,房地产,2019-01-18,3578.70,3615.41,3573.29,3614.60,15.98,102.65
801180,房地产,2019-01-17,3601.65,3606.01,3567.26,3576.15,16.45,108.82
801180,房地产,2019-01-16,3579.37,3605.20,3570.50,3595.08,15.60,95.88
801180,房地产,2019-01-15,3552.60,3581.48,3503.78,3581.48,13.67,91.11
801180,房地产,2019-01-14,3576.08,3578.83,3550.35,3556.10,12.18,73.85
801180,房地产,2019-01-11,3564.89,3585.86,3554.96,3582.82,12.62,76.48
801180,房地产,2019-01-10,3578.51,3591.58,3554.35,3557.87,12.83,81.34
801180,房地产,2019-01-09,3578.76,3630.67,3574.24,3586.56,17.92,112.21
801180,房地产,2019-01-08,3578.94,3578.94,3542.83,3563.80,14.00,85.97
801180,房地产,2019-01-07,3586.78,3607.07,3570.20,3582.78,18.71,118.32
801180,房地产,2019-01-04,3429.45,3555.57,3429.45,3555.57,20.72,121.55
801180,房地产,2019-01-03,3455.00,3509.56,3448.21,3465.51,13.16,91.53
801180,房地产,2019-01-02,3492.49,3498.84,3451.53,3469.66,12.26,83.52
801180,房地产,2018-12-28,3482.16,3515.91,3477.51,3496.73,12.55,85.76
801180,房地产,2018-12-27,3552.97,3561.45,3470.05,3470.29,15.43,102.22
801180,房地产,2018-12-26,3501.70,3521.67,3478.11,3507.23,13.34,90.13
801180,房地产,2018-12-25,3496.89,3521.99,3446.83,3511.13,16.70,104.33
801180,房地产,2018-12-24,3524.00,3537.26,3501.95,3535.84,12.35,84.75
801180,房地产,2018-12-21,3604.27,3605.98,3510.14,3545.14,16.86,115.51
801180,房地产,2018-12-20,3634.98,3657.46,3598.36,3624.97,16.97,113.10
801180,房地产,2018-12-19,3654.91,3678.58,3619.93,3624.93,16.82,100.32
801180,房地产,2018-12-18,3691.21,3701.06,3607.61,3635.68,13.68,98.72
801180,房地产,2018-12-17,3699.99,3724.40,3667.78,3718.31,13.88,93.81
801180,房地产,2018-12-14,3779.25,3793.41,3703.19,3703.19,16.74,112.10
801180,房地产,2018-12-13,3747.12,3811.69,3731.87,3790.92,17.92,132.27
801180,房地产,2018-12-12,3714.60,3759.22,3709.11,3721.92,15.05,111.51
801180,房地产,2018-12-11,3633.57,3692.22,3632.75,3692.22,13.21,89.44
801180,房地产,2018-12-10,3660.03,3672.53,3615.47,3622.78,12.28,79.91
801180,房地产,2018-12-07,3665.70,3705.21,3665.60,3678.47,11.05,79.31
801180,房地产,2018-12-06,3677.76,3692.62,3660.67,3663.31,13.93,92.74
801180,房地产,2018-12-05,3658.35,3740.28,3654.21,3708.96,15.71,117.35
801180,房地产,2018-12-04,3732.87,3732.87,3686.89,3716.50,18.87,140.72
801180,房地产,2018-12-03,3769.05,3781.26,3696.51,3747.55,20.65,152.34
801180,房地产,2018-11-30,3671.62,3695.11,3629.95,3692.11,14.44,92.22
801180,房地产,2018-11-29,3783.28,3809.93,3674.59,3674.59,17.54,121.84
801180,房地产,2018-11-28,3705.70,3767.00,3688.55,3767.00,18.08,124.57
801180,房地产,2018-11-27,3738.73,3745.77,3689.32,3704.74,16.39,108.82
801180,房地产,2018-11-26,3714.44,3761.64,3694.68,3722.10,16.52,112.86
801180,房地产,2018-11-23,3837.04,3837.22,3693.97,3711.27,22.87,143.81
801180,房地产,2018-11-22,3881.75,3884.84,3825.26,3853.40,22.12,168.07
801180,房地产,2018-11-21,3793.58,3907.47,3791.97,3877.87,29.43,220.73
801180,房地产,2018-11-20,3895.22,3944.51,3823.11,3835.90,31.04,231.91
801180,房地产,2018-11-19,3831.75,3938.42,3831.75,3938.42,32.85,253.40
801180,房地产,2018-11-16,3746.04,3843.01,3733.14,3818.53,26.80,187.95
801180,房地产,2018-11-15,3689.60,3742.29,3688.44,3742.29,22.25,143.79
801180,房地产,2018-11-14,3673.56,3735.22,3673.56,3692.11,28.35,181.14
801180,房地产,2018-11-13,3575.12,3679.66,3573.23,3664.54,27.06,161.25
801180,房地产,2018-11-12,3541.75,3615.15,3541.75,3612.43,17.56,105.27
801180,房地产,2018-11-09,3552.78,3585.51,3545.57,3545.57,15.94,98.02
801180,房地产,2018-11-08,3591.76,3610.76,3566.13,3569.02,17.10,112.41
801180,房地产,2018-11-07,3603.86,3619.69,3565.22,3570.75,15.92,106.58
801180,房地产,2018-11-06,3559.12,3602.68,3551.32,3601.95,17.12,113.58
801180,房地产,2018-11-05,3556.78,3560.40,3519.33,3560.40,19.05,121.26
801180,房地产,2018-11-02,3596.89,3611.03,3517.64,3575.15,18.53,126.90
801180,房地产,2018-11-01,3563.41,3600.68,3534.94,3536.86,19.66,126.11
801180,房地产,2018-10-31,3480.95,3548.76,3453.06,3517.32,16.21,97.36
801180,房地产,2018-10-30,3429.07,3503.82,3399.34,3475.55,17.85,108.04
801180,房地产,2018-10-29,3498.94,3511.10,3393.94,3414.92,19.88,112.34
801180,房地产,2018-10-26,3430.97,3567.14,3430.53,3484.85,22.29,139.42
801180,房地产,2018-10-25,3264.28,3412.30,3246.42,3412.30,16.58,114.53
801180,房地产,2018-10-24,3303.01,3388.18,3301.34,3337.39,12.93,77.59
801180,房地产,2018-10-23,3375.05,3384.80,3290.64,3307.40,16.62,94.17
801180,房地产,2018-10-22,3255.49,3404.82,3255.07,3371.53,20.22,128.55
801180,房地产,2018-10-19,3105.81,3227.91,3096.05,3224.38,14.04,85.27
801180,房地产,2018-10-18,3179.45,3180.38,3126.06,3127.79,13.23,68.73
801180,房地产,2018-10-17,3201.65,3215.14,3151.83,3196.72,17.14,69.84
801180,房地产,2018-10-16,3254.95,3284.10,3150.13,3167.51,15.57,76.73
801180,房地产,2018-10-15,3310.70,3314.17,3243.99,3250.78,13.96,66.63
801180,房地产,2018-10-12,3260.49,3315.65,3194.71,3315.09,16.74,88.16
801180,房地产,2018-10-11,3415.41,3427.86,3269.59,3287.20,20.16,106.45
801180,房地产,2018-10-10,3508.97,3529.25,3475.78,3505.93,14.86,65.75
801180,房地产,2018-10-09,3523.12,3529.10,3487.04,3509.28,9.61,59.56
801180,房地产,2018-10-08,3602.78,3608.22,3519.13,3525.68,14.96,98.51
801180,房地产,2018-09-28,3694.53,3728.66,3678.37,3695.91,13.53,88.30
801180,房地产,2018-09-27,3726.59,3727.13,3686.11,3691.55,15.71,81.00
801180,房地产,2018-09-26,3728.52,3759.98,3697.50,3727.56,16.49,101.58
801180,房地产,2018-09-25,3754.76,3755.45,3708.94,3724.53,14.89,118.36
801180,房地产,2018-09-21,3745.37,3849.23,3725.72,3841.84,17.99,131.21
801180,房地产,2018-09-20,3732.25,3753.05,3720.11,3733.31,15.77,97.01
801180,房地产,2018-09-19,3622.91,3770.39,3618.94,3746.05,19.80,149.93
801180,房地产,2018-09-18,3567.77,3629.64,3562.06,3628.17,11.95,62.23
801180,房地产,2018-09-17,3611.38,3612.69,3566.77,3580.87,12.07,56.75
801180,房地产,2018-09-14,3628.24,3641.28,3601.82,3630.70,15.46,65.27
801180,房地产,2018-09-13,3632.51,3645.37,3585.80,3626.89,13.41,62.70
801180,房地产,2018-09-12,3610.39,3617.96,3578.22,3601.57,7.45,49.79
801180,房地产,2018-09-11,3630.40,3642.11,3588.91,3609.31,8.80,58.96
801180,房地产,2018-09-10,3642.55,3668.34,3630.42,3633.91,10.55,78.28
801180,房地产,2018-09-07,3616.37,3667.22,3609.34,3634.28,9.19,63.35
801180,房地产,2018-09-06,3655.62,3676.01,3596.50,3610.25,8.63,65.36
801180,房地产,2018-09-05,3717.65,3726.53,3663.36,3663.36,17.87,77.30
801180,房地产,2018-09-04,3689.72,3742.40,3673.86,3737.27,14.84,76.30
801180,房地产,2018-09-03,3688.57,3713.99,3659.14,3687.93,13.53,78.54
801180,房地产,2018-08-31,3666.77,3728.79,3645.43,3702.20,14.88,86.52
801180,房地产,2018-08-30,3714.84,3732.28,3678.80,3679.06,14.29,67.92
801180,房地产,2018-08-29,3703.90,3744.20,3703.38,3720.96,16.60,76.92
801180,房地产,2018-08-28,3707.86,3730.21,3700.00,3710.83,10.46,68.77
801180,房地产,2018-08-27,3623.12,3714.72,3623.12,3712.32,12.80,95.01
801180,房地产,2018-08-24,3603.25,3631.54,3580.95,3612.52,9.83,55.81
801180,房地产,2018-08-23,3615.97,3637.18,3579.79,3611.32,9.05,58.96
801180,房地产,2018-08-22,3647.13,3647.74,3628.05,3633.03,9.31,57.40
801180,房地产,2018-08-21,3622.82,3667.30,3609.24,3659.94,12.38,76.40
801180,房地产,2018-08-20,3591.84,3624.34,3572.99,3622.96,13.04,75.86
801180,房地产,2018-08-17,3643.16,3653.47,3583.61,3588.67,13.82,75.87
801180,房地产,2018-08-16,3573.19,3645.88,3557.81,3623.57,12.74,76.09
801180,房地产,2018-08-15,3673.24,3674.10,3618.64,3621.81,12.27,68.72
801180,房地产,2018-08-14,3707.33,3709.87,3651.13,3675.96,9.76,75.96
801180,房地产,2018-08-13,3692.35,3729.99,3665.10,3720.78,11.13,81.33
801180,房地产,2018-08-10,3734.18,3819.33,3734.18,3764.49,14.07,122.71
801180,房地产,2018-08-09,3608.84,3715.53,3601.56,3708.46,12.17,97.74
801180,房地产,2018-08-08,3660.31,3685.36,3616.17,3616.17,10.06,70.02
801180,房地产,2018-08-07,3567.82,3662.60,3555.22,3662.60,11.42,77.32
801180,房地产,2018-08-06,3622.69,3627.64,3533.47,3552.80,10.38,68.07
801180,房地产,2018-08-03,3656.37,3671.05,3623.59,3624.97,9.23,63.98
801180,房地产,2018-08-02,3753.05,3754.22,3599.11,3662.15,15.58,104.75
801180,房地产,2018-08-01,3865.53,3865.71,3771.94,3771.94,15.06,116.82
801180,房地产,2018-07-31,3859.18,3904.41,3852.96,3895.34,11.46,84.14
801180,房地产,2018-07-30,3874.11,3904.42,3829.83,3851.69,13.07,84.94
801180,房地产,2018-07-27,3878.39,3906.09,3855.39,3874.43,14.34,87.20
801180,房地产,2018-07-26,3907.06,3938.53,3878.83,3887.11,17.88,107.29
801180,房地产,2018-07-25,3907.06,3913.79,3875.05,3897.36,12.71,83.51
801180,房地产,2018-07-24,3831.31,3932.56,3831.31,3902.12,17.52,146.81
801180,房地产,2018-07-23,3720.86,3821.69,3713.21,3814.67,12.86,106.78
801180,房地产,2018-07-20,3682.48,3757.95,3637.45,3739.88,11.73,97.55
801180,房地产,2018-07-19,3711.39,3731.19,3676.30,3683.85,9.31,68.73
801180,房地产,2018-07-18,3747.61,3752.59,3698.41,3698.46,10.08,73.19
801180,房地产,2018-07-17,3738.26,3757.40,3713.76,3748.41,9.72,67.45
801180,房地产,2018-07-16,3794.53,3794.75,3722.69,3749.30,11.10,84.58
801180,房地产,2018-07-13,3830.66,3848.78,3788.76,3799.35,12.64,97.17
801180,房地产,2018-07-12,3727.20,3809.37,3727.20,3795.34,13.33,94.46
801180,房地产,2018-07-11,3756.09,3756.80,3691.23,3727.37,12.32,82.50
801180,房地产,2018-07-10,3793.99,3839.07,3774.09,3822.48,12.92,104.69
801180,房地产,2018-07-09,3698.92,3780.84,3697.52,3780.72,12.57,92.01
801180,房地产,2018-07-06,3705.82,3721.19,3608.47,3694.22,15.51,104.34
801180,房地产,2018-07-05,3755.68,3781.54,3692.30,3698.18,14.06,91.36
801180,房地产,2018-07-04,3819.02,3841.63,3756.22,3764.08,14.08,88.26
801180,房地产,2018-07-03,3817.81,3840.22,3752.51,3840.22,16.71,108.31
801180,房地产,2018-07-02,3976.14,3976.68,3777.79,3808.96,16.52,142.22
801180,房地产,2018-06-29,3885.16,3984.74,3879.57,3984.69,12.76,95.72
801180,房地产,2018-06-28,3900.49,3947.71,3867.74,3881.83,12.47,95.06
801180,房地产,2018-06-27,4023.38,4023.78,3890.30,3931.05,17.20,138.61
801180,房地产,2018-06-26,4049.58,4057.08,3967.76,4027.63,16.32,138.42
801180,房地产,2018-06-25,4296.10,4304.40,4135.74,4137.37,14.08,125.30
801180,房地产,2018-06-22,4200.55,4265.15,4185.41,4265.15,12.53,103.58
801180,房地产,2018-06-21,4230.60,4330.11,4219.72,4225.97,17.42,147.34
801180,房地产,2018-06-20,4167.31,4250.30,4158.19,4244.45,15.44,122.03
801180,房地产,2018-06-19,4345.17,4346.07,4145.49,4187.14,23.32,190.62
801180,房地产,2018-06-15,4389.31,4475.00,4389.28,4413.18,15.92,146.78
801180,房地产,2018-06-14,4392.64,4421.92,4374.78,4392.71,10.01,90.16
801180,房地产,2018-06-13,4415.86,4469.06,4406.45,4412.23,12.04,115.92
801180,房地产,2018-06-12,4414.75,4442.77,4379.44,4432.20,10.18,95.58
801180,房地产,2018-06-11,4359.01,4431.66,4352.11,4407.84,10.64,103.66
801180,房地产,2018-06-08,4431.31,4431.78,4343.14,4368.56,11.49,102.32
801180,房地产,2018-06-07,4427.52,4474.86,4421.65,4460.15,11.56,120.19
801180,房地产,2018-06-06,4438.14,4446.85,4408.46,4417.92,9.55,93.00
801180,房地产,2018-06-05,4415.76,4453.38,4398.83,4449.10,11.25,109.82
801180,房地产,2018-06-04,4357.85,4431.21,4357.76,4423.30,12.59,125.73
801180,房地产,2018-06-01,4319.67,4396.98,4313.45,4345.48,11.90,109.74
801180,房地产,2018-05-31,4297.26,4345.19,4266.72,4338.58,11.80,111.02
801180,房地产,2018-05-30,4349.11,4349.86,4274.13,4275.29,13.95,114.47
801180,房地产,2018-05-29,4447.80,4447.93,4358.06,4403.26,15.54,150.35
801180,房地产,2018-05-28,4486.48,4490.59,4452.88,4459.93,12.25,102.21
801180,房地产,2018-05-25,4508.52,4521.25,4476.71,4493.82,12.72,111.83
801180,房地产,2018-05-24,4525.39,4530.97,4502.81,4509.29,11.55,104.68
801180,房地产,2018-05-23,4565.24,4565.54,4524.03,4525.05,12.04,117.44
801180,房地产,2018-05-22,4626.39,4626.39,4554.60,4577.83,12.68,129.70
801180,房地产,2018-05-21,4644.14,4645.10,4621.30,4629.34,12.25,119.43
801180,房地产,2018-05-18,4596.92,4630.84,4576.29,4630.75,9.88,94.27
801180,房地产,2018-05-17,4619.58,4643.38,4599.78,4602.30,10.47,102.70
801180,房地产,2018-05-16,4643.02,4649.18,4618.40,4620.69,10.77,107.22
801180,房地产,2018-05-15,4645.03,4657.91,4619.95,4657.91,10.95,104.91
801180,房地产,2018-05-14,4658.37,4677.07,4622.27,4634.24,13.05,117.72
801180,房地产,2018-05-11,4703.30,4704.44,4657.70,4658.15,14.97,123.59
801180,房地产,2018-05-10,4681.39,4701.26,4655.14,4700.10,15.29,143.76
801180,房地产,2018-05-09,4693.84,4697.87,4658.02,4671.58,12.61,125.16
801180,房地产,2018-05-08,4632.32,4725.37,4629.01,4701.47,15.58,163.45
801180,房地产,2018-05-07,4576.38,4635.34,4566.27,4631.73,13.65,132.55
801180,房地产,2018-05-04,4566.62,4602.96,4561.88,4566.27,11.98,114.21
801180,房地产,2018-05-03,4554.45,4579.27,4503.99,4572.29,13.61,124.39
801180,房地产,2018-05-02,4572.51,4601.64,4542.53,4561.03,13.54,113.32
801180,房地产,2018-04-27,4588.29,4597.75,4499.96,4572.67,14.46,135.41
801180,房地产,2018-04-26,4691.78,4693.82,4573.53,4585.77,14.47,135.79
801180,房地产,2018-04-25,4683.07,4688.15,4656.50,4669.01,13.31,129.28
801180,房地产,2018-04-24,4616.66,4735.76,4616.17,4712.82,16.83,175.82
801180,房地产,2018-04-23,4594.09,4621.44,4564.56,4595.92,12.13,111.92
801180,房地产,2018-04-20,4666.89,4670.38,4592.22,4608.13,14.09,126.86
801180,房地产,2018-04-19,4659.37,4695.76,4647.71,4677.27,13.64,128.57
801180,房地产,2018-04-18,4679.32,4696.39,4608.11,4657.86,16.28,161.60
801180,房地产,2018-04-17,4699.03,4699.69,4627.53,4629.51,16.04,152.03
801180,房地产,2018-04-16,4801.98,4802.55,4664.27,4693.57,18.96,202.26
801180,房地产,2018-04-13,4873.37,4890.48,4807.45,4817.88,11.49,123.36
801180,房地产,2018-04-12,4886.27,4904.39,4840.89,4852.86,13.07,136.56
801180,房地产,2018-04-11,4855.30,4946.86,4845.11,4900.45,17.56,197.81
801180,房地产,2018-04-10,4762.09,4850.51,4750.82,4850.51,16.47,180.27
801180,房地产,2018-04-09,4779.24,4801.73,4728.88,4758.64,13.56,134.47
801180,房地产,2018-04-04,4798.31,4857.29,4790.24,4791.76,13.52,141.69
801180,房地产,2018-04-03,4798.33,4844.94,4775.53,4819.04,14.74,146.92
801180,房地产,2018-04-02,4861.81,4940.34,4854.82,4860.47,18.76,195.88
801180,房地产,2018-03-30,4874.60,4881.11,4838.13,4852.31,16.98,183.50
801180,房地产,2018-03-29,4729.52,4928.69,4672.57,4898.61,24.70,268.88
801180,房地产,2018-03-28,4674.79,4775.85,4666.14,4716.42,14.98,149.34
801180,房地产,2018-03-27,4719.45,4754.18,4696.76,4729.57,18.31,175.99
801180,房地产,2018-03-26,4622.97,4658.58,4585.26,4658.58,17.09,158.19
801180,房地产,2018-03-23,4702.68,4723.20,4587.60,4680.78,25.06,226.81
801180,房地产,2018-03-22,4889.86,4897.98,4823.58,4839.23,17.65,156.76
801180,房地产,2018-03-21,4879.87,4945.43,4878.52,4890.45,20.59,171.87
801180,房地产,2018-03-20,4856.73,4884.81,4826.70,4873.99,15.65,139.17
801180,房地产,2018-03-19,4961.83,4961.83,4887.69,4893.90,15.02,160.90
801180,房地产,2018-03-16,4951.19,5014.06,4951.15,4970.88,14.27,154.92
801180,房地产,2018-03-15,4960.71,4995.02,4929.09,4953.82,14.57,149.44
801180,房地产,2018-03-14,4967.72,5001.50,4947.56,4972.31,16.47,165.36
801180,房地产,2018-03-13,4981.81,5010.72,4971.05,4978.94,17.81,161.88
801180,房地产,2018-03-12,5068.23,5071.78,4959.11,4995.64,23.73,260.50
801180,房地产,2018-03-09,5072.91,5080.06,5033.33,5064.03,17.84,171.69
801180,房地产,2018-03-08,5015.07,5067.11,5001.41,5064.14,16.36,160.62
801180,房地产,2018-03-07,5048.56,5085.83,5007.12,5015.73,17.07,184.99
801180,房地产,2018-03-06,4940.64,5069.90,4897.14,5069.54,22.64,238.40
801180,房地产,2018-03-05,4930.05,4986.09,4914.24,4924.61,13.90,154.61
801180,房地产,2018-03-02,4887.06,4949.73,4862.31,4917.22,15.06,157.87
801180,房地产,2018-03-01,4894.92,4973.88,4887.01,4929.92,16.74,174.42
801180,房地产,2018-02-28,4875.96,4984.23,4838.91,4941.57,18.55,201.93
801180,房地产,2018-02-27,5002.29,5002.55,4905.77,4920.00,20.04,212.67
801180,房地产,2018-02-26,5056.40,5065.12,4896.56,5016.19,22.47,235.44
801180,房地产,2018-02-23,4993.11,5080.56,4967.74,5035.77,17.73,181.04
801180,房地产,2018-02-22,4962.90,4988.56,4936.41,4977.45,17.37,157.64
801180,房地产,2018-02-14,4868.55,4907.64,4821.58,4898.94,11.55,117.17
801180,房地产,2018-02-13,4825.19,4962.66,4824.70,4871.75,18.14,200.56
801180,房地产,2018-02-12,4717.12,4802.18,4700.61,4784.23,16.47,182.13
801180,房地产,2018-02-09,4818.66,4840.15,4631.14,4702.48,26.19,277.12
801180,房地产,2018-02-08,4965.03,5027.63,4909.81,4958.66,18.82,221.33
801180,房地产,2018-02-07,5324.62,5337.42,4947.59,4989.29,30.70,360.71
801180,房地产,2018-02-06,5368.56,5390.33,5221.84,5231.16,26.55,309.38
801180,房地产,2018-02-05,5398.83,5486.84,5386.56,5486.84,19.96,241.77
801180,房地产,2018-02-02,5394.13,5481.90,5298.88,5473.24,25.98,306.95
801180,房地产,2018-02-01,5581.22,5609.26,5460.42,5480.10,31.29,357.55
801180,房地产,2018-01-31,5539.02,5636.62,5475.40,5579.14,28.68,346.99
801180,房地产,2018-01-30,5641.04,5656.89,5530.71,5532.78,24.87,305.01
801180,房地产,2018-01-29,5734.81,5779.15,5611.06,5658.49,26.84,322.99
801180,房地产,2018-01-26,5644.72,5769.84,5634.59,5722.67,27.64,320.79
801180,房地产,2018-01-25,5720.17,5720.19,5567.82,5661.55,27.41,342.05
801180,房地产,2018-01-24,5738.56,5827.97,5701.37,5739.07,28.49,346.16
801180,房地产,2018-01-23,5645.59,5799.01,5645.39,5750.67,31.95,400.66
801180,房地产,2018-01-22,5586.70,5635.39,5568.62,5625.53,23.33,265.09
801180,房地产,2018-01-19,5648.36,5762.88,5598.38,5606.97,30.87,355.85
801180,房地产,2018-01-18,5663.20,5699.16,5618.30,5644.82,26.39,306.54
801180,房地产,2018-01-17,5728.69,5781.90,5581.51,5677.94,43.33,497.16
801180,房地产,2018-01-16,5429.86,5786.71,5426.82,5745.45,48.31,524.39
801180,房地产,2018-01-15,5467.11,5529.10,5427.15,5455.14,38.91,393.42
801180,房地产,2018-01-12,5391.87,5531.82,5391.87,5443.44,36.94,345.15
801180,房地产,2018-01-11,5395.56,5406.57,5328.65,5401.02,26.61,262.06
801180,房地产,2018-01-10,5423.78,5492.89,5369.18,5408.18,28.95,290.40
801180,房地产,2018-01-09,5386.22,5467.55,5366.43,5422.88,32.66,313.01
801180,房地产,2018-01-08,5334.90,5498.44,5334.90,5404.35,44.45,470.43
801180,房地产,2018-01-05,5107.95,5375.64,5101.94,5289.07,43.98,450.66
801180,房地产,2018-01-04,5087.82,5117.47,5053.83,5107.72,18.95,208.54
